1,800,1,0.109,109
2,800,1,0.064,64
3,800,1,0.064,64
4,800,1,0.063,63
5,800,1,0.065,65
6,800,1,0.063,63
7,800,1,0.062,62
8,800,1,0.061,61
9,800,1,0.063,63
10,800,1,0.062,62
