1,700,1,0.038,38
2,700,1,0.035,35
3,700,1,0.034,34
4,700,1,0.036,36
5,700,1,0.032,32
6,700,1,0.034,34
7,700,1,0.033,33
8,700,1,0.034,34
9,700,1,0.041,41
10,700,1,0.032,32
