1,400,1,0.081,81
2,400,1,0.035,35
3,400,1,0.035,35
4,400,1,0.034,34
5,400,1,0.034,34
6,400,1,0.033,33
7,400,1,0.032,32
8,400,1,0.032,32
9,400,1,0.033,33
10,400,1,0.032,32
