1,1400,1,0.07,70
2,1400,1,0.067,67
3,1400,1,0.068,68
4,1400,1,0.075,75
5,1400,1,0.065,65
6,1400,1,0.066,66
7,1400,1,0.07,70
8,1400,1,0.065,65
9,1400,1,0.067,67
10,1400,1,0.07,70
