1,400,1,0.04836499,48.36499
2,400,1,0.051369873,51.369873
3,400,1,0.043415039,43.415039
4,400,1,0.039300049,39.300049
5,400,1,0.038429931,38.429931
6,400,1,0.038495117,38.495117
7,400,1,0.046415039,46.415039
8,400,1,0.039165039,39.165039
9,400,1,0.045330078,45.330078
10,400,1,0.045459961,45.459961
